"","user_name","user_location","user_description","user_created","user_followers","user_friends","user_favourites","user_verified","date","text","hashtags","source","is_retweet"
"75","Jennifer Coleman","virginia","Army veteran. Golf fan. History buff.  Scorpio.","2013-11-27 15:43:31",1180,353,71870,"False","2020-07-25 11:39:49","Your belief in GOD or a higher power, does not transfer to good morals.
If ONLY it was that easy.
Morality is a cho¡­ https://t.co/LaIIyMbMX8","","Twitter for Android","False"
"76","The AssarV10 Team<U+2122><U+00A9>","california","The AssarV10 Team<U+2122><U+00A9>","2015-12-23 07:40:38",2565,779,9732,"False","2020-07-25 11:39:20","Anna Levine got her law degree at 62 and beat cancer twice. Then coronavirus took her https://t.co/rK1v0R67dT  <U+0001F448> cl¡­ https://t.co/Ciz4tBLBPJ","","assarofficial","False"
"77","Juergen Roth","massachusetts","Transforming WALLS into ART with beautiful, ready-to-hang PHOTO PRINTS & high-resolution gigapixel PHOTOGRAPHY MURALS at https://t.co/hPRO4AWYsw","2009-08-01 22:44:44",38996,34550,432,"False","2020-07-25 11:38:59","@drdavidsamadi @JamminWithDonna Stop spreading deny and lies. Covid is spiking in many states. Amercians are banned¡­ https://t.co/qv8viDOWKo","","Twitter for Android","False"
"78","George M Rossi, MA MDiv BCC","south carolina","Board Certified Chaplain (APC)","2018-03-08 23:32:44",11,38,37,"False","2020-07-25 11:38:41","and I pray for all these things, amen. #COVID19 #chaplain #healthcareworkers #FirstResponders","['COVID19', 'chaplain', 'healthcareworkers', 'FirstResponders']","Twitter for iPhone","False"
"79","Corey Cleary","indiana","Music, Sports, Technology Integrator, and ready to build people up! Change the Narrative! #Morehugslesshate","2013-03-05 14:07:35",832,2016,32959,"False","2020-07-25 11:38:41","#NewMusic coming from @JenniferMlott #music to help your #COVID19 blues.","['NewMusic', 'music', 'COVID19']","Twitter for Android","False"
"80","Top Virtual Staffing Solutions","maryland","Top Virtual Staffing Solutions is a premier virtual assistant agency to meet your hiring needs for growth, learning, and innovation! Text/Call 866-887-7821","2019-11-16 00:53:57",10,67,178,"False","2020-07-25 11:37:51","@BarackObama Also @sarahzhang  @DrDenaGrayson, schools require kids, rightfully so, get vaccinated for what we have¡­ https://t.co/bDEJwwDS1t","","Twitter for iPhone","False"
"81","Stayin' Alive","vermont","Farmboy. I rescue black cats, old dogs, rare records. I used to be John_C_Catsh. #AdoptDontShop #VoteBlue #BeNice","2019-07-04 17:21:19",2551,2963,8008,"False","2020-07-25 11:37:44","Republicans forcing all of us off this $600 #unemployment cliff had better be prepared for the other side of this.¡­ https://t.co/4UHK7rMjTy","['unemployment']","Twitter Web App","False"
"82","Joel Gentry","north carolina","Husband of 1, Father of 2, Caretaker of 32.","2009-03-25 03:21:17",182,246,6474,"False","2020-07-25 11:35:49","If #SCOTUS rules that protests are legal, but gathering as a church is not, then isn't assembling as a congregation¡­ https://t.co/2qVEFdcyzq","['SCOTUS']","Twitter for Android","False"
"84","<U+00C5>sa Regn¨¦r","new york","Assistant Secretary-General & Deputy Executive Director of @UN_Women.","2015-03-12 15:18:34",12827,2204,516,"True","2020-07-25 11:35:03","¡°To be able to meet their financial needs, women were already diversifying their activities to include animal husba¡­ https://t.co/LPaj27RMLK","","Hootsuite Inc.","False"
"85","Top Virtual Staffing Solutions","maryland","Top Virtual Staffing Solutions is a premier virtual assistant agency to meet your hiring needs for growth, learning, and innovation! Text/Call 866-887-7821","2019-11-16 00:53:57",10,67,178,"False","2020-07-25 11:34:25","@BarackObama Not sure if I missed it but another concern @sarahzhang @DrDenaGrayson is the amount it will all cost¡­ https://t.co/b0ypGkDBLb","","Twitter for iPhone","False"
"86","Michelle Novelle","massachusetts","","2013-06-04 22:59:22",143,193,364,"False","2020-07-25 11:33:15","@NikkiHaley @realDonaldTrump Thankfully girls everywhere have people like @AOC and @SpeakerPelosi to look up to rat¡­ https://t.co/PdGAoe3BCg","","Twitter for iPhone","False"
"87","Les Le Mon <U+2712> Author <U+0001F4BB>","california","LA-based writer & designer. MHC '90. Arts, culture, tech, & news in LA & beyond. #Resistance. #BlackLivesMatter. #Pride <U+0001F3F3><U+FE0F><U+200D><U+0001F308>. Beauty is everywhere. <U+0001F98B><U+0001F637><U+0001F98B>","2013-09-21 14:03:08",1760,3767,82194,"False","2020-07-25 11:32:38","It could be worse than 1 in 10 as the pandemic rolls on...and every stat is a person, a neighbor. We need an organi¡­ https://t.co/Bhx1MP3lBV","","Twitter for Android","False"
"89","RealLifeOnlineLive <U+0001F30E>","new york","","2017-04-23 09:14:10",69,78,801,"False","2020-07-25 11:31:13","@realDonaldTrump #DonaldTrump is trying to create a #AryanNation Federal agency of racism. he is about to face the¡­ https://t.co/p8y6dKPWOA","['DonaldTrump', 'AryanNation']","Twitter for Android","False"
"90","Pennyless Church","washington","A Ministry based on  The Gospel of Jesus Christ  <U+0001F496>  Love One Another <U+0001F4AB>   US Navy Veteran:  Believe in Our Constitution <U+0001F1FA><U+0001F1F8>","2011-10-10 10:26:51",6457,6824,31649,"False","2020-07-25 11:30:09","Put Others First
View Others <U+0001F440>
As More Important Than Yourself
Abandon Every Display Of Selfishness
Possess A Great¡­ https://t.co/fnwi6oaJE7","","Twitter Web App","False"
"91","NEWS 1130","washington","Vancouver's breaking news, traffic and weather station.","2009-09-02 21:25:55",242265,9875,3803,"True","2020-07-25 11:30:06","Have a question about #COVID19? Send it in! We'll try to get to the bottom of it as part of NEWS 1130 Gets Answers!¡­ https://t.co/WbEmGNLzqt","['COVID19']","Salesforce - Social Studio","False"
"92","DEPLORABLESus #MAGA","tennessee","#Conservative #Christian #Married #EndBSL #TCOT #AdoptDontShop #IStandWithIsrael #NRA #TRUMP #Pray #KAG followed by @JamesRosenTV @WashTimes @realMikeLindell","2011-01-06 15:37:35",14269,13077,7786,"False","2020-07-25 11:28:28","Gunshot To Head, Parkinson's Disease, Deaths In Palm Beach Incorrectly Attributed To #COVID19 https://t.co/at5v89Jw4C #ChinaVirus","['COVID19', 'ChinaVirus']","Twitter Web App","False"
"93","The AssarV10 Team<U+2122><U+00A9>","california","The AssarV10 Team<U+2122><U+00A9>","2015-12-23 07:40:38",2565,779,9732,"False","2020-07-25 11:28:09","Social Media Has Turned Bill Gates Into The Coronavirus Pandemic¡¯s Fake Villain https://t.co/bHuCfuMoCj  <U+0001F448> click th¡­ https://t.co/YyPI4T41zR","","assarofficial","False"
"94","COVID-19: The Numbers","florida","A robot that tweets the numbers behind COVID-19. Built by @al5ina5.","2020-07-21 08:53:29",14,87,3,"False","2020-07-25 11:28:02","#Coronavirus in #Moldova: There is a total of 726 confirmed deaths from #COVID19.","['Coronavirus', 'Moldova', 'COVID19']","Sebastian's Twitter Bot","False"
"95","Mark Albert","washington, d.c.","Chief National Investigative Correspondent, @HearstTV; Peabody Award winner; former @CBSNews. Mail docs: 1100 13th St NW 950, DC 20005; malbert@hearst.com","2009-04-29 01:41:26",4220,127,31,"True","2020-07-25 11:27:57","Millions face homelessness as end of #COVID19 pandemic eviction moratorium looms, @CBSNews rpts: https://t.co/pTZkdl8AbY","['COVID19']","Twitter for iPhone","False"
"96","Anella Harmeyer","michigan","Freelance writer for hire. #Freelancewriter","2009-02-27 04:33:52",527,1537,32758,"False","2020-07-25 11:27:38","Adams County food inspector says she disagrees with the mask mandate ¨C WPTA21 Someone should not have a job.¡­ https://t.co/hXXDlXpnt2","","Twitter for iPhone","False"
"97","Sapna Kudchadkar, MD, PhD","maryland","Peds #ICU & #Anesthesia @HopkinsMedicine, @PICU_Up Director, Assoc Editor @PedCritCareMed, Study #PedsICU #sleep #delirium #ICUrehab, Mom, #COVID19 survivor.","2013-11-08 21:10:40",8840,1825,41007,"True","2020-07-25 11:27:18","Laurent is the only active @NFL player who is also a med school grad.

He has been on the front lines of #COVID19.¡­ https://t.co/nVX6fYslKu","['COVID19']","Twitter for iPhone","False"
"98","Drew Ciccotelli","pennsylvania","Surprisingly awake.","2016-01-12 02:29:33",53,52,31871,"False","2020-07-25 11:26:02","We currently have more cases of #COVID19 in PA per day then we had in May.","['COVID19']","Twitter Web App","False"
"99","Rhonda Mangus","new york","#NewYorker #ProLife #ProLGBTQ #2ADefender #HumanRights #CivilRights #ParentRights #ThinkingAllowed #QEverything #BackTheBlue Retweets/follows ¡Ù endorsement","2010-11-07 14:31:10",1981,3570,13121,"False","2020-07-25 11:25:04","First, ""Conspiracy theories are a necessary avenue to truth."" Second, one should really question how Fauci has serv¡­ https://t.co/QDJka4eoyW","","Twitter Web App","False"
"100","Melanie Kathryn","texas","Just Me<U+2764>I retweet alot but I'm trying to Twitter better lol 
Mental Health Advocate
;
#youmatter
#endthestigma","2012-07-13 07:02:09",144,576,5944,"False","2020-07-25 11:25:00","3) I'm hoping this will distract you from my massive medical failures when it comes to #covid19 so you'll vote for¡­ https://t.co/Rw2jSIy4ur","['covid19']","Twitter for Android","False"
"101","Robert G Brown","new jersey","Minister of God practicing psychotherapy as a student teacher under Jesus Christ.","2020-06-20 13:08:08",4,3,75,"False","2020-07-25 11:23:43","it is over here 

#thankyouholyspirit #SpeakingOut #Science #COVID19 #kids #findmaryj #fearwomen #twitch¡­ https://t.co/1JUS1H6IeS","['thankyouholyspirit', 'SpeakingOut', 'Science', 'COVID19', 'kids', 'findmaryj', 'fearwomen', 'twitch']","Twitter for Android","False"
"102","Lydia O. Boyd","california","Lactation Specialist to the Stars! Mother of King David! Passionate. Dedicated. Blactavist. Lover of the Black Family. Sociology & Health Science Student.","2016-02-28 16:56:49",152,242,1540,"False","2020-07-25 11:22:24","During #COVID19 giving the gift of support is more than an unique gift idea. Its a way to ensure your expecting fam¡­ https://t.co/IhlR7VWA2j","['COVID19']","Twitter for Android","False"
"104","bladerunner","new york","Trader Junkie! Smack talker! Don¡¯t take it seriously..","2017-05-28 01:56:15",463,192,2782,"False","2020-07-25 11:21:18","bottom tier of SP500 #ES_F $SPX $SPY these components beaten down secondary to #covid19 #SARSCOV2 as viral evolutio¡­ https://t.co/X9ZC4r6Ztw","['ES_F', 'covid19', 'SARSCOV2']","Twitter Web App","False"
"105","David E. Williams","massachusetts","Health care business consultant. President, Health Business Group. Author,  Health Business Blog. Board member. Health care expert.","2009-02-26 23:45:59",10814,432,34,"False","2020-07-25 11:21:03","Alinea Made A Coronavirus-Themed Dish. It¡¯s Not Going Over Well https://t.co/1YqA6EiIGB Taste, chew and enjoy!¡­ https://t.co/1CgJNDq1yV","","Buffer","False"
"106","GranityPark","new york","Capital Structure Investment Banking","2020-02-02 13:50:53",19,139,2,"False","2020-07-25 11:19:30","73,400 New #Coronavirus Cases in U.S., Nearing Single-Day Record #Covid19","['Coronavirus', 'Covid19']","TweetCaster for Android","False"
"107","Joy Kirr","illinois","Always educating myself, learning from mistakes, & trying to keep up with students. Gr7 ELA NBCT 
#AntiRacist #StuVoice #ShiftThis #GeniusHour #LifelongLearner","2011-07-28 22:55:23",24762,10412,26264,"False","2020-07-25 11:18:39","Parents ask their #COVID19 questions about #backtoschool - https://t.co/15x7LT0zPz &lt;-- advice from my hospital.¡­ https://t.co/wpbPH9i4Kx","['COVID19', 'backtoschool']","Twitter Web App","False"
"108","Michelle <U+0001F30A><U+0001F3B8><U+270C><U+0001F3FC>","new jersey","Guitarist/Songwriter/Composer 
#SpecialNeedsBoxer Rescuer 
#TheResistance
#Resist
Thanks to all Followers! <U+0001F3B8><U+270C><U+0001F3FC>
#FemaleMusician
#FenderStrat
#OriginalRock","2013-05-01 17:46:50",3505,4935,156001,"False","2020-07-25 11:18:04","@realDonaldTrump Same tweet. All lies. 

BOR-ING 

Know what isn¡¯t boring ?  #Covid19 and #unemployment 

They¡¯re damn stressful","['Covid19', 'unemployment']","Twitter Web App","False"
"109","The AssarV10 Team<U+2122><U+00A9>","california","The AssarV10 Team<U+2122><U+00A9>","2015-12-23 07:40:38",2565,779,9732,"False","2020-07-25 11:17:36","Supreme Court Rejects Nevada Church¡¯s Challenge to Coronavirus Shutdown Restrictions https://t.co/Ocpnmceyhw  <U+0001F448> cli¡­ https://t.co/2GGSUgBecU","","assarofficial","False"
"110","Stephani Shelton","new jersey","Broadcast/internet journalist and university lecturer NYC, Prague, CZ. Business, health specialization. Opinions my own. Retweets NOT endorsements-just info.","2009-05-07 23:14:51",213,250,1971,"False","2020-07-25 11:17:16","The U.K. is also mounting an anti-obesity campaign as a way NOT to die from #COVID19:             Coronavirus: Indo¡­ https://t.co/jJF0GHHB4Z","['COVID19']","Twitter for iPhone","False"
"111","arlen <U+0138>¦É§Þ§Þel§Þan","new jersey","HS Librarian; Nat'l Board Cert. School Librarian; NJ Assoc. of School Librarians Past Prez., Techbrarian, & Google for Education Certified Trainer","2011-02-25 20:37:23",1121,1013,660,"False","2020-07-25 11:17:04","""Learning loss is real, but the death of a friend or teacher is so traumatic that it would set them back years."" Fr¡­ https://t.co/HhHHOVnzZZ","","Twitter for Android","False"
"112","Sandra Plagakis","illinois","#TheSandraAndChrisShow @kissottawa The Quick & the Dirty Podcast https://t.co/vGyh3ZJVEg<U+0001F3A4> Mom<U+2764><U+FE0F>LGBTQ ally<U+0001F308> I like wine <U+0001F377>","2009-04-23 23:00:59",3662,3093,7511,"False","2020-07-25 11:16:12","Gas station down the street from my house. Nailed it! #stittville <U+0001F923> #COVID19 #2020worstyear https://t.co/libryvFemc","['stittville', 'COVID19', '2020worstyear']","Twitter for iPhone","False"
"114","Sander Faas","new york","Gotta be ya own dawg - Conspiracy ¡Ù theory - All Censors Are Bastards (ACAB) - ""Banking institutions are more dangerous than standing armies"" - (former @Faaz71)","2019-12-29 10:15:25",199,338,6312,"False","2020-07-25 11:15:46","They wore them to make a living, not to safe your life.. #mask #muzzle #msm #bs #covid19 #psyop #melodrama https://t.co/mIBpltJYdy","['mask', 'muzzle', 'msm', 'bs', 'covid19', 'psyop', 'melodrama']","Twitter Web App","False"
"115","(((Mark Hurvitz)))","new york","weaving together fringes of Jewish life","2009-02-12 18:04:28",1166,760,51,"False","2020-07-25 11:15:03","Still hoping this is a short lived series (a bit surprising how many #abandoned #masks I¡¯ve seen). #mask¡­ https://t.co/qUkxmK3HiV","['abandoned', 'masks', 'mask']","Instagram","False"
"116","Carly O'Donovan","florida","","2011-03-02 00:02:29",151,289,239,"False","2020-07-25 11:13:38","@theimaginestan I¡¯m pretty sure that¡¯s how you spread #covid19 ... masks don¡¯t work if you don¡¯t practice social distancing","['covid19']","Twitter for iPhone","False"
"117","COVID-19: The Numbers","florida","A robot that tweets the numbers behind COVID-19. Built by @al5ina5.","2020-07-21 08:53:29",14,87,3,"False","2020-07-25 11:13:00","#Coronavirus in #France: There is a total of 217,797 confirmed cases of #COVID19.","['Coronavirus', 'France', 'COVID19']","Sebastian's Twitter Bot","False"
"118","Christina Koning <U+0001F577>","massachusetts","UK author & journalist. End of Term, the fifth in the #BlindDetective series, is out now through @arbuthnotbooks","2010-05-27 10:40:13",410,253,21782,"False","2020-07-25 11:12:09","Help slow the spread of #COVID19 and identify at risk cases sooner by self-reporting your symptoms daily, even if y¡­ https://t.co/cuUDKtzDoZ","['COVID19']","Twitter for iPhone","False"
"119","Lola","indiana","Just a midwestern gal trying to find the truth about where food comes from - not the grocery store shelf. #FollowAFarmer","2009-10-09 02:01:06",277,793,2949,"False","2020-07-25 11:11:23","Seriously @IndyMayorJoe @Marion_Health are you trying to get the whole city infected? Wtf is wrong with you?¡­ https://t.co/5Sew3PxOxP","","Twitter for Android","False"
"120","Mikey Green","california","Musician & Producer/Director. Frontman MGCA. MUSIC, Art, Comedy, all Stuff I Dig. Catch & release policy for spiders dependent upon level of existential threat.","2009-02-20 08:32:44",4996,4658,1194,"False","2020-07-25 11:10:49","""I love the #uneducated,"" Says #Trump. ""I'll withhold #federal #funds for #states who don't send kids back to¡­ https://t.co/8If8Fp6OgD","['uneducated', 'Trump', 'federal', 'funds', 'states']","Twitter Web App","False"
